SkillId,SkillName
840709,Profit-Oriented
828185,Quan Trắc Nước Thải
353616,Lắp Đặt Bảo Dưỡng
995997,User Acquisition
185179,Conceptual Design
622219,Quan Hệ Đầu Tư
743402,IPO
1219683,Vehicle Dynamics Understanding
1219684,Excellent Driving Skills
1024739,Admin Skills
825002,Sản Xuất Hoá Chất
419200,Phân Tích Mô Hình Quản Trị
166133,Game Testing
995114,Event Organization
460674,SQL Tunning
731680,Thuyết Minh
1013436,Banking Operation
995637,PC skills
723184,Telephone Management
1011268,Work Management Skills
8382,Firebase
1101760,Product Vision
1182622,Health And Well-Being Programs
11484,Network Security Monitoring
985676,Digital Technology
91032,Platform Development
1152229,S/4Hana
695352,Automotive Embedded Systems
1059152,SMT process
1064486,Sql Knowledge
137829,English Education
24996,Dạy Tiếng Anh
243925,Thẩm Định Rủi Ro
11491,Web Service
699003,Treasury Financial Analyst
29480,Real Estate Planning
468753,Healthcare Industry
32087,Medical Healthcare
112315,Automatic Control
1098754,Sửa chữa thiết bị điện
1120424,Sửa chữa thiết bị điện
1016432,Content Planning
1180790,Seo Expertise
1020860,Kiểm tra thông số máy
1216349,Xử lý lỗi phát sinh
728079,Làm Việc Theo Quy Trình
150621,Tiếp Thị Bất Động Sản
984178, Chứng Từ Kế Toán
828186,Quan Trắc Môi Trường Không Khí
994199,Kỹ năng Excel
999920,sales admin
120229,Resource Planning
191874,Ecommerce Optimization
1094002,Azure Board
112211,Servant Leadership
704280,IT Project Planning
195983,Kiểm Soát Số Liệu
1075901,Branding Design
1091216,Branding Design
1075415,Order Fulfillment
1132184,Order Fulfillment
1150369,Order Fulfillment
1151032,Order Fulfillment
1156170,Order Fulfillment
101275,Site Master Planning
284306,Tax Inspection
1063768,TPM program
1035999,PLC Hardware Knowledge
699542,Báo Cáo Chiến Lược
1017562,Phân tích kỹ thuật
1021052,Phân tích kỹ thuật
1125641,Phân tích kỹ thuật
1136947,Phân tích kỹ thuật
1182475,Kyc Operations
1077756,Kinh Doanh Bơm
113179,Gaskets
1018810,Kinh doanh ô tô
1094926,Advertising Optimization
1065179,Advertising Planning
280663,Client Acquisition
775076,Sửa Chữa Máy Xét Nghiệm
13915,Job Evaluation
1026428,Credit Operations Knowledge
519440,Lắp Ráp Cơ Khí
1022990,Kiến Thức Về Khí Nén
297805,Thiết Kế Showroom
100249,Collection Strategy
639516,Laundry Operation
3223,Healthcare Service
1029610,Digital Marketing Strategies
335550,Lắp Đặt Tủ Điện
297098,Sửa Chữa Điện
755397,Nghiên Cứu Thiết Bị
75568,Visual Studio
137994,Công Nghệ Máy Tính
1028026,Tư Vấn Viên
992447,Nhân viên bán hàng
75065,Collateral
356242,Credit Risk Assessment
1079280,Valuation Skills
1044441,Erp System Experience
799551,Chào Giá Dự Thầu
1154319,Đánh giá tuân thủ
1312,ASP
1023764,Visual Studio.NET
75741,jQuery
124012,Tư Vấn Bất Động Sản
202990,Quản Lý Thị Trường
1125463,Tư vấn tuyển sinh Du học
1020518,Hỗ trợ giáo viên
318601,Thành Thạo Tính Toán
893931,Aesthetic Thinking
327628,Heavy Equipment
95933,Loan Auditing
1069789,Compensation Management
1074109,Underwriting Skill
87933,Financial Statement Audit
1182640,Securities Market Knowledge
345544,Supply Chain Training
722400,Bảo Trì Hệ Thống Camera
753355,Kỹ Thuật Lắp Đặt Camera
1028260,Khoa học vật liệu
29413,Vật Lý
92890,Luxury Brand Marketing
748639,Bảo Trì Ô Tô
1070729,Test Web
1014681,Web Testing
109689,Tham Gia Tố Tụng
775252,Tư Vấn Niêm Yết
969394,Kế Hoạch Hậu Cần
1099901,Đam Mê
1117488,Partner Management
987740,TCP/IP
176197,Trắc Đạc Thi Công
1144032,Kỹ sư trắc địa
1135487,Mechanic design
642901,AutoCAD Electrical
1020506,Gia công
1023869,Quality Assurance & Control
1016088,Chiến lược nội dung
178631,Promotion Planning
405632,Cơ Kim Khí
1020861,Quản lý kho nguyên liệu
1017797,Mechanic
1072181,Fabric
1182065,Technical Accounting Skills
92668,Procedural Analysis
1051120,Am Hiểu Chính Sách Xuất Khẩu
1012842,Managament
513074,EHS Processes
617310,Labeling QA
70212,Quản Lý Bất Động Sản
733616,Maintenance Utility
193160,Quản Lý Dự Án Cải Tiến Hệ Thống
113848,Market Basket Analysis
1141259,Tiếp Thị Nội Dung
781674,Lập Quy Trình Dự Án
1054388,Magento 2
1023024,Quản trị web
339105,Tài Chính Tiền Tệ
1074260,Kinh Doanh Nhượng Quyền
996848,Sắp Xếp Công Việc
367380,Forex Trading
1013410,business relationships
1021799,documentation handling
99104,Terminal Operations
100091,Yard Management
346777,Geotechnical
338307,Địa Chất Môi Trường
1021159,Đo quang phổ
1053885,Segmentation
1062945,UX & CX management
1076156,Retail banking
1088416,Segmentation
436185,Software Profiling
712848,SDLC
1181811,Phân Tích & Dự Báo
987980,Phân tích nghiệp vụ
995851,GLP
7929,HPLC
412874,Kỹ Thuật Hóa Lý
344674,Storage Management
696960,Electronics Manufacturing Services
1107661,Thanh tra tài chính
1181039,Kinh Nghiệm Security
1181040,Kinh Nghiệm Networking
1022952,Bán hàng công nghệ
1173105,Quản Lý Khách Hàng & Chăm Sóc Khách Hàng
1119000,Headhunting Services
1002319,Google Sheet
1015245,Google Sheet
1021520,Google Sheet
1046009,Kiến Thức Thị Trường Bất Động Sản
1046039,Phát Triển Bất Động Sản
1081161,Admin Support
739195,Kiểm Tra Chất Lượng Vật Liệu
763233,Quality Supervision
1082187,Drafting Skills
1064904,Flexible And Strategic Thinker
626095,Analytical Accounting
1073315,Brochure Design
726651,Thiết Kế Proposal
730054,WCM
980134,Cảnh Báo Sớm
100984,Core Banking Implementation
1022602,Software Application
7855,Bash
1061975,Willingness to travel
1024920,Quản lý trung tâm
1011759,Quản lý
109494,Thiết Kế Đường Giao Thông
841607,Tender Drawing
1063769,CX Management
354344,Sigma
776731,Thi Công Chống Thấm
14559,Waterproofing
109727,Data Center Management
614967,Quản Lý Cấu Hình
1152451,Kỹ Sư Cơ Giới
1133884,Scorecard Modelling
1036109,Legal Guidance
464949,3D Pattern
419877,Service Desk
1115787,Application Management
1010340,Bóc Tách Bản Vẽ 2D
1036455,Thiết kế khuôn + JIG
1054264,Jig/Machine Design
1038276,Governance systems
1001344,AutoCAD  Tốt
1013709,T-SQL
1015138,T-SQL
2187,Công Nghệ Nhiệt
721042,Mentoring
75468,Team Building
98580,Training Facilitation
17922,Quản Trị Hành Chánh
1023774,System Analysis
1043631,Thủ tục hành chính
913025,Account Planning
25140,Ad Hoc Reporting
1002305,Kỹ năng đánh giá
1075918,Kỹ năng đánh giá
1091201,Kỹ năng đánh giá
1011698,Sử Dụng Thành thạo Các Chương Trình Phần Mềm Văn Phòng
1021136,Bachelor’s Degree
1105028,Motivated And Independent
1200957,Sales & Brand Marketing
22151,Quản Lý Dự Án Kiến Trúc
1131995,Architectural Visualization
99344,Cross Channel Marketing
828359,Cọc Nền Móng
990862,Kỹ Năng Làm Việc Độc Lập
85362,Computer Hardware Troubleshooting
783136,Quản Lý Thiết Bị Công Nghiệp
1156002,Bảo trì cơ sở vật chất
1003927,economic
95089,Feedback Management
1149164,Healthcare Business
630031,Lab Working
606157,Programming Support
116938,Project Evaluation
109452,Shipment Schedule
1022196,Kiểm soát tài chính
119286,Kế Toán Hàng Tồn Kho
144221,Marine Shipping
1024634,Accrual Accounting
775294,Profit Planning
161379,Specification
420959,Bán Lẻ Quần Áo
432520,Giám Sát Bán Lẻ
1130142,Dynamic Environment
283547,Luật Kinh Doanh
1181821,Leadership In Maintenance
4179,Định Vị Thương Hiệu
1014002,Adobe Premiere
1014591,Adobe Premiere
1015283,Adobe Premiere
722904,Machinery Maintenance
1074337,Financial Processes Management
1035901,Financial statements preparation
1050631,Safety Awareness
113995,Declaration
1032799,Quotation Negotiation
331697,Architectural Theory
318078,Banking Software
169414,IT Development
742175,Thu Thập Báo Giá
326813,Monitor Production Progress
34328,Operational Management
990365,Kỹ năng giải quyết các vấn đề
1180047,Tư Duy Mạch Lạc
1025846,Language Support
101348,Vendor Audit
4072,Physical Security
1025737,Quality issue resolution
991971,Supervisor
596237,Pháp Lý Đấu Thầu
125163,Information Analysis
899117,Handbag Product Development
59894,Arabic
1075600,Operation Support
1157726,Autocad Tools
1096277,Admission Application Management
1179422,Lái Máy Xúc Lật
1179423,Lái Máy Ủi
541085,Cashier Skill
100603,Employee Database Management
1057544,FMS Software
642837,Supplier Assessment
1176649,Active And Confident
1114908,Kinh Nghiệm Tư Vấn Làm Đẹp
1675,Management Consulting
1222356,Kiến Thức Ngành Kỹ Thuật Ô Tô
1018246,Quản Lý Hậu Cần
1075567,Legal Process Management
19036,Kỹ Thuật Mạng
679313,Quản Trị Hệ Thống Mạng Lan
1060885,OpenShift
102317,Workforce Analytics
99928,Mechanical Inspection
1032798,Kinh Nghiệm Hành Chính Nhân Sự
1108562,Kiến Thức Qaqc
163902,Hồ Sơ Giấy Tờ
547598,Quản Trị Sáng Tạo
438564,Quản Lý Kinh Doanh Cao Cấp
731493,Control Quality
933705,Kỹ Thuật Livestream
1001776,Vmix
11581,Xử Lý Ảnh
1220660,Bấm Hình Bàn Trộn
30939,Dẫn Chương Trình
100580,Dealer Training
153265,Quản Lý Thư Viện
149116,Hạch Toán Ngân Hàng
1057648,BIM MEP
676086,Phòng Ngừa Tai Nạn
1040158,Chăm Chỉ
112248,Electroplating
32291,Kinh Doanh Rượu Bia
933125,Dịch Vụ Bệnh Viện
766298,Quy Hoạch Mạng Lưới
472379,Ceramic Sales
1816,Viết Báo Cáo
739871,Soạn Tài Liệu Đào Tạo
84754,Golf Instruction
324563,Pro Tools
812417,Thiết Kế Ánh Sáng
475798,Xử Lý Âm Thanh
1138161,LED
1153922,Audacity
605011,Project Business
45935,Exhibition Management
1175693,Tư Duy Học Hỏi
420958,Đọc Viết Tiếng Trung
109900,Truyền Hình Truyền Thông
1137931,Kinh doanh & tiếp thị
1192563,Kinh doanh & tiếp thị
703650,Làm Việc Dự Án
790301,Thiết Kê Công Trình Thủy Lợi
722033,Lái Xe Nâng
722379,Nâng Hàng
10237,Cân Đối Sổ Sách
1024822,Lắp đặt hệ thống điện
696249,Software Manual Testing
32769,System Configuration
925246,NX CAD
320025,Triển Khai Mô Hình 3D
172915,Teaching Children
1040668,Emotional Control
1093549,Financial Operations
97460,Animal Feed
1013546,Aqua Feed Additive
38984,Fashion Marketing
23843,CCNP Security
1142471,Import - Export Operations
1184434,Customs Declaration & Clearance
629919,PO Management
1088141,Tối ưu hóa Nội dung
1040876,Xây dựng ý tưởng
1015020,2D Concept Design
156064,Motion Graphic
1005104,DaVinci
912852,IT Outsourcing
321123,Creative 3D Design
1012811,Commumication
165447,Fire Safety
357603,Dịch Vụ Mạng
878446,Content QC
147833,Quản Trị Nội Dung Website
699463,Review Content
1024497,Báo cáo kế toán
26762,Thiết Kế Dự Án
19272,Service Orientation
1064872,Bđs
1146184,Sắp xếp kho hàng hóa
154752,Web Research
283202,Thẩm Định Thuế
413553,Contract Translation
918599,CATIA V5
734429,Lập Kế Hoạch Thiết Kế
439865,Ứng Dụng Thiết Kế
331042,Bảo Quản Máy Móc Thiết Bị
631394,Bảo Trì Công Nghiệp
459263,3D Solid
1024699,Accommodation Management
1024700,Floor Installation
1024701,Ventilation Work
119601,Máy Tiện
1218531,En Furniture Standards
928254,Durability Testing
98950,Stability Testing
256452,Thiết Kế Nội Thất 3D
1080904,PDM
101393,Vessel Management
1104907,Hvac Installation
1017953,Semrush
1031541,Semrush
71324,SEO Onpage
934981,Technical SEO
477734,Thuật Toán Google
261629,Hợp Tác Quốc Tế
403244,Khoa Học Giáo Dục
935830,Cinema 4D
644269,Octane
203771,Thiết Kế Bản Vẽ Xây Dựng
1094803,Kích Hoạt Tài Khoản
1164725,Quản Lý Dự Án Kỹ Thuật
3492,Âm Thanh Điện Tử
1185189,Board Assembly Process
1066062,NPI Engineer
425822,Khảo Sát Nghiên Cứu
744264,Bảo Trì Bảo Dưỡng Ô Tô
824724,Rust Programming
4403,COBOL
639925,RPG Programming
74981,XML
1018901,SMART/400
1121697,Hoạt Bát
438097,Kỹ Thuật Hóa Sinh
345840,Social Network Analysis
1004063,E-commer
1162016,Kiến Thức Về Hệ Điều Hành Windows
774321,Khắc Phục Lỗi Phần Mềm
1037542,Kỹ nắng quản  lý thời gian
1011689,Security Best Practices
727552,Làm Hồ Sơ Dự Thầu
355782,Drive Truck
1036282,Tài Xế
1208326,Đưa đón lãnh đạo
1172149,Lái xe đường dài
1006110,Quản Trị Nhà Hàng
191299,Công Trình Nội Thất
621305,Làm Phim 3D Max
174903,Customer Service Knowledge
611137,Content Fanpage
1021275,Growth Mindset
1028626,Growth Mindset
1040692,Growth Mindset
1091022,Growth Mindset
664742,Quản Trị Mối Quan Hệ
1020275,SEO writing
394855,Phân Tích Kinh Tế
1042755,Customer Negotiation
755573,Hệ Thống Điện Cơ
545490,Quyết Toán Hồ Sơ
20597,Waste Management
217389,Lắp Đặt Cơ Điện
1033112,Phân Tích Nhu Cầu Khách Hàng
1021875,Kiểm tra giám sát hàng hóa
91127,Technology Roadmapping
1047808,Fluent In Mandarin Chinese
1074713,Api Design
1011241,3Ds Max/ Sketch Up
2456,Bán Hàng Trực Tiếp
1171833,Sales Consol
989173,Kỹ năng làm báo cáo
627556,Fashion Style
1010779,Sewing Techniques
75247,Test Planning
629960,Kiểm Tra Quỹ Tồn
203068,Lập Trình Gia Công
1048003,Dynamic Personality
1107759,Cẩn Thận Và Tỉ Mỉ
10537,Computer Skill
711760,Phần Mềm Đo Đạc
817677,Giám Sát Gia Công Cơ Khí
1088127,Phối cảnh
352545,Quản Lý Quỹ Tiền Mặt
1010095,Electrical Engineer
671461,Digital Strategy
776332,Usability Testing
66460,Factory Management
1034891,Giám sát thi công nội thất
1118860,Giám sát thi công nội thất
614799,Máy Móc Sản Xuất
1074275,Thủy Lực
1013640,Kỹ năng xử lý vấn đề
1015737,Kỹ năng xử lý vấn đề
1017596,Kỹ năng xử lý vấn đề
1018552,Kỹ năng xử lý vấn đề
1022786,Kỹ năng xử lý vấn đề
102373,Animal Handling
911186,Image Editing
1080,Semiconductor Sales
25778,Semiconductor Equipment
101292,Photorealistic Rendering
1109231,Substance Designer
100502,Utility Mapping
328071,Cải Tiến Khuôn
31483,Product Policy
345748,Credit Product Development
785433,Thiết Kế Kết Cấu Cao Tầng
109493,Thiết Kế San Nền
303674,Vận Hành Máy Lạnh
639458,Investment Operation
668936,Nghiên Cứu Xu Hướng Công Nghệ
1023075,Analyzing Skill
1202434,Lĩnh Vực Y Tế
1007280,Custom Clearance
1182474,Kyc Procedures
29424,Vi Sinh Học
1025625,Salary calculation
1003161,Phát triển mặt bằng
100921,Site Finding
704149,Clerical Work
836279,Virtual Camera
21715,Máy Tính
38659,Laser Machine
1078672,Quản Lý Lịch Trình
1097756,Sắp xếp lịch trình
916804,QC Furniture
637955,Cloud Azure
988764,GraphQL
487354,Reliability Test Management
1182098,Loyalty Point Solutions
1016542,Adobe PR
738487,Kịch Bản Nội Dung
682565,Tạo Hiệu Ứng
1011822,E-Commerce Platforms Knowledge
1015588,KOL Relationship
284060,Social Media Platform
548659,Tư Vấn Năng Lượng
102242,Electronic Troubleshooting
102423,Mechanical Troubleshooting
1020354,Thầu
1050617,Điều hành nhân sự
1045729,Latex
3090,Kinh Doanh Lữ Hành
1169021,Phát Triển Đối Tác B2B
1097242,Kiến Thức Về Nhựa
1067729,Đào tạo kỹ thuật
807143,Thiết Kế Hệ Thống M&E
1019358,Xử lý hóa đơn
1029697,Kỹ Sư Công Trình Thủy
462645,Bảo Quản Xe
989358,Calm under pressure
1115882,Kinh Nghiệm Làm Việc Với Nhà Máy
1200740,Chất Lượng (QA/QC)
1080118,Hiểu Biết Về Mỹ Phẩm
37954,Thiết Kế Banner
40,Bán Xe Ô Tô
1081571,UIUX
1095284,Ngôn ngữ Nhật
1015851,Xử lý vấn đề
322622,Khảo Sát Dự Án
1037410,Card operations
1057883,Payment Management System
1057282,Payment Solutions
239558,Naval Architecture
1101535,Taxation Knowledge
699558,English Interpreting
1048168,Cskh
831488,Project Communications
646292,Thermal Solution
1013074,Microsoft Office Proficiency
8009,International Relations
723913,Quản Lý Máy In
31849,Máy In
526772,Phân Tích Nước
108020,Thiết Kế Khuôn Mẫu Ép Nhựa
650481,Phân Tích Dự Toán
633981,Giáo Dục Mỹ Thuật
1167968,Kiến Thức Về Thị Trường Du Lịch
100121,Pressure Handling
24477,Construction Standard
1181241,Aluminum Structures
922479,IBC
1084065,Quản lý chất lượng công việc
46970,Field Coaching
131969,Vận Chuyển Quốc Tế
125404,Lập Trình ERP
1025366,2D/3D
1152234,Cam 3 Trục
1152235,Tạo Chương Trình Nc
1152236,Cam 5 Trục
995694,Phát triển đội nhóm
760347,Vận Hành Máy Phát
1047975,Đi Công Tác
1152412,Esprit Cam
1152413,Gia Công 5 Trục
435380,Packaging Engineering
1112837,Accounting Softwares
1126385,Payroll Preparation
28570,V-Ray Rendering
443521,Máy Tiện CNC
160964,Thiết Kế Sửa Chữa Khuôn
1050223,Kỹ Sư Cầu Nối
1016746,ARCHICAD BIM
443240,Quản Lý BIM
735268,Soạn Thảo Dự Án
1039114,Xây dựng mạng lưới khách hàng
1013793,Manpower Management
1144090,Xe Chuyên Dụng
44608,Chẩn Đoán Hình Ảnh
1008038,Quản Lý Dự Án (Project management)
1180248,Kinh Doanh Chứng Khoán
1058700,Blockchain Technologies
1048736,Management & Leadership
1180415,Geography Knowledge
913122,Hospitality Marketing
454440,Hotel Market Research
1013107,Airfreight Rates Negotiation
80276,SAP Business One
1051236,Pha Chế
101888,Instructional Supervision
1042406,Accounting Practices
1071002,Architectural Technology
1177183,Hóa Polymer
148640,Sản Xuất Kỹ Thuật
1121250,Quy trình 5S
1067293,GMP & HACCP
1132084,FOB Garment
680490,Paint Coating
339305,Điện Máy Cơ Khí
760443,Technical Repair
1151658,Experience
1025124,University Degree
1158840,Logistic Knowledge
1188088,Kinh Nghiệm Với Chủ Đầu Tư
1188089,Kinh Nghiệm Với Tổng Thầu
1002681,Program Development
1011270,Phân Tích Quy Trình
1192996,Power Plant Management
324247,Fanpage Management
1037703,Chemical Management
1007620,Microsoft Offices
352712,Chemical Regulation
1001468,HR Operations & Services
25413,ARM
117244,Lending Operations
1047835,Financial Trading
1079748,Labor Laws Knowledge
1192930,3 Years Experience In Compliance
483530,Lập Kế Hoạch Sự Kiện
543316,Quản Trị Sự Kiện
149200,School Management
696149,Industrial Factory Supervision
677587,Governmental Partner
601121,Government Risk
992408,Web Design
1018620,UX/UI Design
320825,Maintenance Server
1042353,UI Designing
1064959,Operations Administration
1040222,Accounting Processes
1084936,IT Strategy
1051516,Process Mapping
1044371,Maritime Transportation Logistics
435741,Digital Analytics
119735,Analysis of Algorithms
165267,Art Design
1001911,Air freight
1192599,C&B Knowledge
419117,Thu Chi Nội Bộ
916772,Bếp Bánh
191735,Bếp Bánh Âu
763978,Bếp Bánh Ngọt
1184749,Debugging Skills
679942,Kiếm Soát Kỹ Thuật
811758,Kiểm Soát Kết Quả
1114698,Phát triển đội nhóm
520890,Thinking Skill
9734,Computer Software
1152275,It
707740,Government Projects
442611,Government Law
236965,Public Administration
988333,Kỹ năng phân tích số liệu
1133629,Kỹ năng phân tích số liệu
1140018,Kỹ năng phân tích số liệu
589072,ESG Analysis
1011415,Customs Regulations Knowledge
11852,Microsoft Project
1058101,Tender Proposal
340430,Quản Lý Giá
476548,Xử Lý Data
1022343,Kỹ năng gọi điện thoại
1012392,"Kỹ năng lập kế hoạch và tổ chức, sắp xếp và giám sát công việc"
835307,Incoterms 2020
852265,Automated Manufacturing
322865,Material Procurement
32298,Lateral Thinking
1042408,Adaptable Team Player
45532,Fraud Investigation
162978,Loss Prevention Management
1057973,Oil and Gas
1030682,Energy Distribution
416842,Quản Lý Huy Động Vốn
1074414,Tiếng Hàn Topik 4
990171,Kỹ năng phối hợp
1177643,Australian Accounting Experience
1046160,Xero
1191872,Biên Bản Bàn Giao
1191716,Receivable Principles
979537,KOL Relationship Building
824533,Cosmetic Marketing
1052780,ISO 9001 & 14001
85123,Candidate Searching
992975,Sắp xếp công việc hiệu quả
1030863,Sắp xếp công việc hiệu quả
1075595,Sắp xếp công việc hiệu quả
1084525,Sắp xếp công việc hiệu quả
1112886,Sắp xếp công việc hiệu quả
1148117,Sắp xếp công việc hiệu quả
608158,International Transaction
649337,Aluminum Extrusion
468203,Sản Xuất Nhôm
855807,Outbound Management
1191699,Import Experience
1126763,Report Management
169932,Thanh Toán Công Nợ
325453,Đúc Kim Loại
604388,Container Tracking
1096275,Chiến lược phát Triển 
100202,Teacher Evaluation
1050226,Office Basic Skills
1013547,Aqua Farm
99790,Market Evaluation
1191581,Aquaculture Knowledge
1022716,Leadership development programs
755974,Dax Formula
621152,Credit Analytics
433906,Product Insurance
99172,Segment Production
1019214,Chinese Communication
1187686,细致严谨
1187685,网银操作
1017637,Misa software
1042005,Khách Hàng Doanh Nghiệp Fdi – Hàn Quốc
1042004,Khách Hàng Doanh Nghiệp Fdi – Trung Quốc
117245,Treasury Operations
1021634,Giao tiếp xuất sắc
1190957,Capability Building
371323,Truyền Thông Xã Hội
812662,Accounting Procedure
99823,Client Profile
1117023,Agribusiness Knowledge
19093,Delivery Service
1032543,C/O
356703,Route Planning
1109866,Cloud Platforms
1050255,Điện Ảnh Giải Trí
331659,Phát Hành Phim
994139,Tư Duy Chiến Lược
1207733,Admin Assistance
989225,Recruiting
1011694,Recruiting
1068275,Recruiting
1082160,Recruiting
1084293,Recruiting
676296,Lưu Trữ Hồ Sơ Kế Toán
101211,Cabinet Vision
177476,Dự Toán Nội Thất
1022116,ERP System  Integration
778040,Bán Hàng Dược Liệu
1012046,Legal Drafting
1013973,Legal Drafting
1066691,Health And Safety Programs
381914,POSM Design
1056920,Triển khai sự kiện
910439,Enterprise Architecture
787352,Thiết Kế Bản Vẽ Cơ Khí
1017780,Thủ tục chuyên ngành
1029550,FRS
25141,QuickBooks Online
1022542,Kỹ Năng Excel
333530,Cài Đặt Windows Sever
387483,Quản Trị Email Exchange Server
1013102,Hoạch định
1067881,Hoạch định
1096374,Hoạch định
994465,Kiến thức chuyên môn
991322,Nextjs
612368,Investment Property
114,Quản Lý Quỹ Đầu Tư
462575,Truyền Thông Đối Ngoại
1111523,Luật Di Trú Canada
1075643,Marketing Trên Mạng Xã Hội
706010,Tự Học
169643,Lighting Design
1076680,Recruitment Experience
1109903,HR Recruitment
1079606,C-level Secretarial
1024234,Trade Marketing Service
787567,Legal Analysis
929890,Leather
1050303,Pricing Experience
1024584,Kỹ Sư QS MEP
415609,Giải Trình Quyết Toán Thuế
1172142,CAD 3Design
157708,Student Development
1018874,Opeartions
1023680,Buying
97871,Programming Concepts
4415,Mua Bán Vật Tư
1173971,Quản lý lưu trữ
32332,Lên Kế Hoạch Marketing
693882,Kiểm Thử Tính Năng
683840,Cung Ứng Thực Phẩm
1086141,Buyer Research
1006502,Import Operations
1062761,Buyer Communication
1062054,Credit Operations
725372,IMC Planning
1138902,Procurement & Supplier Management
340926,Quick Typing
515327,Analytics Tool
99294,Logistics Consulting
1133279,Google Ads Management
1158052,Google Ads Management
1038489,Sales Assistance
684021,Answering Phone Calls
1168051,Enquiry Management
695768,Billing
44832,Chủ Trì Kết Cấu
1181928,Strategic Sales Expertise
470477,Automatic System
29259,Productivity Improvement
15825,Process Management
1233891,Incentive Systems
922254,Pharmaceutical Law
110434,Drug Registration Records
1026860,âm thanh
1011251,Chiếu Sáng
1007833,Chú ý đến chi tiết
57539,Tâm Lý Học
45581,MICE
740271,Kiểm Tra Tài Liệu
12117,Tiếng Đức
618943,Government Organization
28921,Lập Phiếu Thu Chi
437413,Marketing Trực Tiếp
125123,Document Arrangement
1053445,MRP Systems
1231153,Hành chính & Quản lý
1155860,Waterfall Methodologies
15903,Cluster Analysis
1068242,Telematics
75211,VoIP
1239578,Managing Packaging Innovation Projects
995763,Social management
1018576,Social management
626305,Incoterms 2000
32081,Website Testing
643963,Off Trade
34597,Biomedical
19473,Bán Hàng Giải Pháp
737727,Test Control
385771,Scriptlet
1233581,Keyword-Driven
353009,Qualitative Market Research
95385,SAP Inventory Management
720657,Hướng Dẫn Nhân Viên Mới
1075496,Thủ Tục Mua Bán Bất Động Sản
21957,Packaging Industry
1009665,pharmaceutical
1216428,HCPs Management
76037,"Corporate Social Responsibility"
1024594,Social responsibility
623705,Transformer Testing
326245,Công Tác Đào Tạo
1024904,Bảo Mật Hệ Thống
733128,Quản Lý Hệ Thống Hạ Tầng
738961,Technical Quality Control
1023747,Public presentation
399061,Fabric R&D
1150001,3D CLO
1110531,Business Support
540064,Phần Mềm BIM
329268,Điều Tra Nội Bộ
617319,Kiểm Tra Thông Tin
1023290,Management System
1081984,Digital Commerce
916776,GTM
423839,Chăm Sóc Người Già
21722,Điều Dưỡng Đa Khoa
327740,Bảo Quản Trang Thiết Bị
911978,Gitflow
1020832,Game Development
1049203,Game Development
1114235,Game Development
361495,Cash Flow Report
997615,Project sales
7372,Community Management
991488,Content Moderation
1062313,Quản lý khoản vay
416843,Tư Vấn Rủi Ro
475343,Elevator Engineering
1060051,Elevator Maintenance
1110562,Elevator System
527112,Food Regulatory Affairs
1092604,ETL Development
1048360,Pricing Hàng Xuất Nhập Khẩu
1165636,Demo sản phẩm
1020994,Đăng kiểm xe
15809,Sales Contract Negotiation
992293,Xử Lý Chứng Từ
661,Kế Toán Dự Án
1239354,Sử Dụng Google Workspace
1025289,Sinh viên
1143904,Sinh viên
35836,Lab Management
1201135,Application Administration
1039305,Medical Devices
1097876,Electronics Engineering
1100818,Electronics Engineering
1062154,UI - UX
1099805,System Operation
1090824,Technical Knowledge Of Valves
83278,Airport Management
475310,Kiểm Soát Sân Bay
208999,Kinh Doanh Tiền Tệ
266889,Quản Lý Thầu
101196,Airport Construction
92854,Mortgage Compliance
101104,Health Care Regulation
1016096,Operational Oversight
600310,Clinical Care
512064,Product Control
1124889,Thương Thảo Xuất Sắc
618589,Đồng Bộ Hoá
19128,Construction Method
979818,Footwear Material	
1010977,PLM systems
987873,Preventive Maintenance
1042020,Kỹ Năng Giảng Dạy
1156067,Đào tạo & huấn luyện nhân sự
1031998,Direct Sales Experience (B2B)
759796,Xây Dựng Cầu Đường Hạ Tầng
551937,Tư Vấn Kiến Trúc
993918,Tin học cơ bản
130360,Industrial Maintenance
322827,Engine Systems
78669,"Mechatronics"
655275,Photoshop Hậu Kì
998525,Adobe Illustration
1037869,Adobe Illustration
1040693,Adobe Illustration
1024578,Laboratory practices
991235,Siêng năng
728097,Hóa Đơn Điện Tử
1077911,Quan hệ đối tác
1109762,Costing Management
59876,Quản Lý Kênh Phân Phối
1000007,phân tích vĩ mô
940248,Trade Credit
914274,Security Audit
19301,Security Testing
1018833,Administrative Duties
170930,Thiết Kế Chip
989906,Power Query
1014952,Tìm Kiếm Cơ Hội Kinh Doanh
331296,Automotive Electronics
996906,Financial
1100724,MS skills
1116832,MS skills
992496,Commercial finance
1152026,Process SMT
1065863,Energy And Enthusiasm
203077,Cáp Viễn Thông
332289,Kĩ Thuật Bảo Dưỡng
989949,Sử dụng thành thạo excel
1093148,Sử dụng thành thạo excel
65816,Culinary Management
1000207,Real estale
668886,Gia Công Linh Kiện
1025796,Nhiệt Huyết Với Công Việc
1022747,Kiên trì
1026676,Operational support
1074951,Documentation Handling
1051084,Vận Hành Hệ Thống Phần Mềm
769177,Production Reports
200273,Đầu Tư Trái Phiếu
722192,Tư Vấn Trái Phiếu
1009830,Tin Học
1127857,Sap Imps/Pm
100960,Thermal Testing
26678,Air Compressor Maintenance
1122529,Cooling Product Development
