WorkingLocationId,JobId,Address,CityId,Latitude,Longitude
166083,1903805,Office operation,29,0.0,0.0
199793,1903797,"19th Floor, The Hallmark Building, 15 Tran Bach Dang, Thu Thiem Ward, Thu Duc HCMC",29,10.78141,106.718408
199771,1903786,"Hà Nội, Vietnam",24,21.027764,105.83416
190063,1903786,"Hải Phòng, Việt Nam",28,20.844912,106.688084
166669,1903784,Hanoi,24,0.0,0.0
172457,1903783,"e.town 1, 364 Đường Cộng Hòa, phường 13, Tan Binh District, Ho Chi Minh City, Việt Nam",29,10.80127,106.640709
194924,1894775,"Road No.2, Tan Dong Hiep A IP",11,10.917292,106.76859
153230,1903776,"The Galleria, The Metropole, B1.21, Thủ Thiêm/20 Nguyễn Thiện Thành, Thành Phố, Thủ Đức, Thành phố Hồ Chí Minh 70000",29,10.778517,106.713064
186155,1900564,"Ho Chi Minh, Ho Chi Minh City, Vietnam",29,10.823099,106.629664
174155,1900647,"2-4 Đường Số 8, Tân Phú, Quận 7, Hồ Chí Minh 70000, Vietnam",29,10.736617,106.719175
33269,1900771,"49 Phạm Ngọc Thạch, Phường 6, Quận 3, HCM",29,10.784905,106.693013
189353,1900774,"Bắc Ninh, Việt Nam",7,21.178177,106.071026
36260,1900772,"Số 6, C17, Khu Đô Thị Mỹ Đình 1, P. Cầu Diễn, Q. Nam Từ Liêm, HN",24,21.029133,105.761301
189356,1900776,"Hưng Yên, Việt Nam",32,20.654682,106.057849
189357,1900776,"Bắc Giang, Việt Nam",5,21.281992,106.197477
198875,1900726,"Tầng 7, tòa nhà Grand Building, số 30-32 Hòa Mã, phường Phạm Đình Hổ, quận Hai Bà Trưng, thành phố Hà Nội",24,21.01556,105.855016
6257,1900698,"Tòa Hancorp Plaza, 72 Trần Đăng Ninh, Dịch Vọng, Cầu Giấy, Hà Nội",24,21.038297,105.79407
193441,1900745,"SN 50 Đường Louis II, KĐT Louis City, Phường Đại Mỗ, Quận Nam Từ Liêm, Thành phố Hà Nội, Việt Nam",24,20.988704,105.764033
171933,1886915,"NV05 Romantic Park, KĐT mới Tây Hồ Tây, P Xuân La, Q.Tây Hồ TP. Hà Nội",24,21.051028,105.796827
193796,1900682,"Cổng 1 Lô H3-LC khu đô thị Starlake Tây Hồ Tây, Bắc Từ Liêm, Hà Nội",24,21.055189,105.798975
194701,1900685,"Hưng Yên, Việt Nam",32,20.654682,106.057849
194702,1900685,"Hà Nội, Việt Nam",24,21.027764,105.83416
194703,1900685,"Bắc Ninh, Việt Nam",7,21.178177,106.071026
189759,1900695,"Street Binh Chuan 36, Group 13, Quarter Binh Phuoc B, Binh Chuan Ward, Thuan An City, Binh Duong Province, Vietnam",11,10.969848,106.739852
189601,1900780,"Nam Định, Việt Nam",40,20.438823,106.162105
189602,1900780,"Hải Hậu, Nam Định, Việt Nam",40,20.156888,106.275751
189604,1900780,"Giao Thuỷ, Nam Định, Việt Nam",40,20.231409,106.464146
178156,1900784,"57 Trần Quốc Thảo, Võ Thị Sáu, Quận 3, Hồ Chí Minh, Việt Nam",29,10.780518,106.689004
194512,1900788,"Thành phố Bắc Ninh, Bắc Ninh, Việt Nam",7,21.178177,106.071026
188517,1901025,Chu Lai – Quảng Nam,47,15.598002,107.858387
192695,1901025,"Da Nang, Vietnam",17,16.054407,108.202167
188493,1901027,Chu Lai,47,0.0,0.0
130876,1901055,"Số 2, Đường 30, Phường Bình Trưng Tây, Thủ Đức, TP. Hồ Chí Minh",29,10.785209,106.762734
32994,1900802,"Tầng 10, tòa nhà VP Licogi 13, 164 Khuất Duy Tiến, Nhân Chính, Thanh Xuân, Hà Nội, Việt Nam",24,20.998788,105.797878
52690,1900802,"49/3 Hoàng Dư Khương, Phường 12 (Quận 10), Quận 10, Thành phố Hồ Chí Minh, Việt Nam",29,10.776251,106.671845
198906,1900834,"Hải Dương, Hai Duong, Vietnam",27,20.937341,106.314554
57864,1885573,"KCN Phú Mỹ- Bà Rịa, Vũng Tàu",3,10.588523,107.040187
74371,1900233,"Hà Nội, Vietnam",24,21.027764,105.83416
1553,1900840,"Lô 130, số 11, đường 3, KCN VSIP, Phù Chẩn, Từ Sơn, Bắc Ninh",7,21.070443,105.985737
155651,1900842,"Tháp A, Tòa nhà Golden Palace, đường Mễ Trì, Quận Nam Từ Liêm, Thành phố Hà Nội",24,21.012195,105.77557
179504,1900870,"Thành phố Chiba, Tokyo",70,35.676423,139.650027
198920,1900876,"21 floor, Century Tower, Times City Mega Mall, 458 Minh Khai Street, Vinh Tuy Ward, Hai Ba Trung District, Hanoi",24,20.994807,105.867832
188411,1900878," Sonatus Buiding, 15 Lê Thánh Tôn, Bến Nghé, Quận 1, Hồ Chí Minh",29,10.780367,106.705339
153532,1900829,"LÔ C8/II, C9/II, C9B/II ĐƯỜNG 2E, KCN VĨNH LỘC, XÃ VĨNH LỘC A, HUYỆN BÌNH CHÁNH",29,10.825627,106.598057
197949,1900829,"Bình Dương, Việt Nam",11,11.325402,106.477017
197950,1900829,"Dong Nai, Viet Nam",19,11.068631,107.167598
185716,1880028,"Kho Bảo Vận 02, Huyện Văn Giang, Hưng Yên",32,20.924535,105.947101
119963,1894186,"Hà Nội, Vietnam",24,21.027764,105.83416
169877,1894194,"Hà Nội, Vietnam",24,21.027764,105.83416
152511,1878002,"The Crest Residence, Khu đô thị Metropole Thủ Thiêm, 15 Trần Bạch Đằng, Phường Thủ Thiêm, Thành phố Thủ Đức",29,10.777232,106.713758
63974,1894047,"Số 11/176 Lê Trọng Tấn , Quận Thanh Xuân , Hà Nội, Việt Nam",24,20.994618,105.830761
171840,1894047,"Hà Nội, Việt Nam",24,21.027764,105.83416
172067,1894228,"Phạm Văn Đồng, Anh Dũng, Dương Kinh, Hải Phòng",28,20.802157,106.708504
16737,1894530,Ho Chi Minh,29,10.823099,106.629664
168584,1894557,"Bắc Ninh, Vietnam",7,21.121444,106.11105
65684,1894557,"Hà Nội, Vietnam",24,21.027764,105.83416
192686,1894557,"Bac Giang, Vietnam",5,21.281992,106.197477
174068,1894572,"Hà Nội, Vietnam",24,21.027764,105.83416
186409,1894572,"Ho Chi Minh, Ho Chi Minh City, Vietnam",29,10.823099,106.629664
186410,1894572,"Nghe An, Vietnam",41,19.234249,104.920037
45453,1894462,"Km 9 Đường Láng, Hòa Lạc, An Khánh, Hoài Đức, Hà Nội",24,0.0,0.0
196749,1894469,"Tầng 4, tòa nhà N01T2 Khu Ngoại Giao Đoàn, Bắc Từ Liêm, Hà Nội",24,21.062928,105.7943
180172,1894454,"122 Đường TL 41, Thạnh Lộc, Quận 12, Hồ Chí Minh, Việt Nam",29,10.881341,106.685691
182634,1894464,"Lô CN12, cụm công nghiệp 20A, xã Vĩnh Hồng, huyện Bình Giang, tỉnh Hải Dương. Việt Nam",27,20.900998,106.175738
196792,1894464,"Hà Nội, Hanoi, Vietnam",24,21.027764,105.83416
196793,1894464,"Hưng Yên, Hung Yen, Vietnam",32,20.654682,106.057849
196704,1894390,"The Manor Central Park, Hanoi",24,20.975114,105.814738
196703,1894417,"Intracom 2 Tower, Đường Cầu Diễn, Phúc Diễn, Bắc Từ Liêm, Hà Nội, Việt Nam",24,21.042151,105.759011
184036,1894427,"Khu du lịch Delight Park Dalat, Thành phố Đà Lạt",36,11.940951,108.417522
123953,1894565,"Tầng 9, Tòa Nhà EBM, Số 683-685 Điện Biên Phủ, Phường 25, Quận Bình Thạnh, TP Hồ Chí Minh, Việt Nam",29,10.799227,106.72264
69024,1894429,"Ho Chi Minh, Ho Chi Minh City, Vietnam",29,10.823099,106.629664
196738,1894446,"Nhà máy An Khánh: Cụm CN Trường An, Quốc Oai",24,20.972504,105.606066
10620,1894461,"Phòng 601, Tòa nhà Trần Phú, số 6 Dương Đình Nghệ, Cầu Giấy, Hà Nội",24,21.024304,105.791931
96723,1894466,"Toà nhà Chung cư HACISCO, số nhà 15 ngõ 107 Nguyễn Chí Thanh - Láng Hạ – Đống Đa - Hà Nội",24,21.015505,105.80588
192042,1894514,"34 Nguyễn Khánh Toàn, Quận Cầu Giấy, Hà Nội",24,21.035955,105.803655
69029,1894524,"25 Le Dai Hanh Street, Hai Ba Trung, Ha Noi, Vietnam",24,21.010146,105.849378
84595,1894524,"20A, Lê Hồng Phong, Ngô Quyền, Hải Phòng",28,20.834732,106.717469
87832,1894534,"11 Văn Cao, Thụy Khuê, Tây Hồ, Hà Nội",24,21.043909,105.817158
191661,1894136,"Tòa nhà MORE BUILDING, số 36 Mạc Đĩnh Chi, phường Đa Kao, quận 1, TP. Hồ Chí Minh",29,10.78689,106.697402
196944,1894136,"Sân bóng thôn bắc thượng, Đông Lộ, Thạch Đài, Thạch Hà, Hà Tĩnh, Việt Nam",26,18.324118,105.880225
195034,1894136,"Số 8 ngõ 1002 đường Láng, P. Láng Thượng, Q. Đống Đa, TP. Hà Nội",24,21.023129,105.79977
148366,1894142,"Thang Long Industrial Park II, Yên Mỹ, Hưng Yên, Việt Nam",32,20.920747,106.062282
160205,1894139,"Ho Chi Minh City, Vietnam",29,10.823099,106.629664
191470,1894628,"271/42 Lê Văn Lương, Phường Tân Quy, Q7, TP.HCM",29,10.743142,106.70502
122076,1877015,"Ngõ 258 Tân Mai, Thịnh Liệt, Hoàng Mai, Hà Nội",24,20.982691,105.854177
68601,1877309,"Level 10, Peakview Tower, 36 Hoang Cau, Dong Da, Ha Noi",24,21.019139,105.823431
186725,1894674,"Tòa nhà Plaschem, 562 Nguyễn Văn Cừ , Long Biên, Hà Nội",24,21.049406,105.883869
181703,1894682,39 Nguyễn Đình Chiểu,24,21.013894,105.847057
75084,1894653,"Tổ 2 An Trì, Hùng Vương, Hồng Bàng, TP. Hải Phòng",28,20.872723,106.648918
196832,1894690,"Anhui, China",29,31.86157,117.28565
138658,1894702,"87A Hàm Nghi, Nguyen Thai Binh, District 1, Ho Chi Minh City, Vietnam",29,10.770556,106.702121
187066,1894706,"Đức Hoà, Thành phố Hồ Chí Minh, Long An, Việt Nam",39,10.821815,106.457086
100790,1894683,39 Nguyễn Đình Chiểu – Hai Bà Trưng – Hà Nội,24,21.013894,105.847057
143860,1900977,"Room 508, 510, 511 – 5th floor – Taiyo Building No.97 Bach Dang, Thuong Ly Ward, Hong Bang District",28,20.860723,106.67112
183938,1900984,"Tòa nhà NDT, 150 Lê Thị Hồng Gấm, Phường Cầu Ông Lãnh, Quận 1, TP HCM",29,10.767925,106.696302
198947,1900990,"D1 Street, Hi-Tech Park, Tan Phu Ward, Thu Duc City, Ho Chi Minh City, Vietnam",29,10.857637,106.78814
198954,1900990,"4th floor of M5 Building, 91 Nguyen Chi Thanh Str, Lang Ha Ward, Dong Da Dist, Hanoi",24,21.020755,105.809377
198949,1900998,"Plot E4A, KCN Thăng Long, xã Kim Chung, huyện Đông Anh, thành phố Hà Nội, Việt Nam",24,21.123485,105.778291
193232,1901004,"Số nhà 23 dãy 16B3 Làng Việt Kiều Châu Âu, KĐT Mỗ Lao, Hà Đông, Hà Nội",24,20.983137,105.786384
120918,1901005,"Ho Chi Minh, Ho Chi Minh City, Vietnam",29,10.823099,106.629664
23150,1900910,"Tây Ninh Province, Vietnam",53,11.349477,106.064018
178214,1900854,"1 Phổ Quang, Phường 2, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",29,10.803149,106.665813
171343,1900913,"Nestle Vietnam Ltd. - Nhà máy Bông Sen, Phung Chi Kien, My Hao, Hung Yen, Vietnam",32,20.907868,106.083603
143019,1900935,"Hà Nội, Việt Nam",24,21.027764,105.83416
194283,1900679,"5th Floor, No 20 Song Thao Street, Ward 2, Tan Binh District, Hochiminh City, Vietnam",29,10.809382,106.666228
194284,1900679,"6th Floor, Sky City Tower A, No. 88 Lang Ha Street, Lang Ha Ward, Dong Da District, Hanoi City, Vietnam",24,21.012333,105.811301
194010,1900700,"Hà Nội, Vietnam",24,21.027764,105.83416
194011,1900700,"Quảng Ninh, Vietnam",49,21.24325,107.19572
169881,1900703,Abbott Healthcare Việt Nam – Bình Dương,11,10.934924,106.734406
5241,1900712,Tầng 11 – Toà nhà HEID – ngõ 12 Phố Láng Hạ – Phường Thành Công – Quận Ba Đình – TP. Hà Nội,24,21.020521,105.817036
194739,1900715,"Tòa NEM 115 Phố Lâm Hạ, Bồ Đề, Long Biên, Hà Nội, Việt Nam",24,21.040045,105.882577
135320,1900718,"Khu Hồ Văn Hoá, Thôn Lã Côi, Xã Yên Viên, Huyện Gia Lâm, TP. Hà Nội, Việt Nam (gần Ga Yên Viên)",24,21.096798,105.923724
194099,1900795,"Lô CN03.1, Khu công nghiệp số 5, xã Quảng Lãng, huyện Ân Thi, tỉnh Hưng Yên",32,20.809681,106.057436
194100,1900795,"Khu Công nghiệp Tiên Sơn, xã Hoàn Sơn, Huyện Tiên Du, Bắc Ninh, Việt Nam",7,21.123845,105.996429
194102,1900795,"BQL Khu công nghiệp dệt may Phố Nối B, Phố Nối, Yên Mỹ, Hưng Yên, Việt Nam",32,20.925986,106.064806
148076,1900886,"Tầng 2, Tòa nhà Mach, 127 Ung Văn Khiêm, Phường 25, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",29,10.807083,106.718443
194186,1900643,"Ngã Tư Sở, Quận Đống Đa, Thành phố Hà Nội, Việt Nam",24,21.004722,105.822058
16618,1900664,"Số 06, Đường 08, KCN VSIP Bắc Ninh, Xã Phù Chẩn, Thị xã Từ Sơn, Tỉnh Bắc Ninh",7,21.078054,105.966883
137816,1900671,"Phòng 108 khu Thương Mại, Chung cư Học viện Quốc Phòng, đường Xuân Tảo, phường Xuân La, quận Tây Hồ, Tp. Hà Nội.",24,21.050015,105.799952
77995,1900630,"22 Đường 24A, P. An Phú, TP. Thủ Đức, TP.HCM",29,10.796958,106.742634
168824,1900665,"113 Lê Thánh Tôn, Phường Bến Nghé, Quận 1, Tp.HCM",29,10.774993,106.699995
77192,1886515,Bắc Ninh,7,21.121444,106.11105
194028,1886515,"Bắc Giang, Việt Nam",5,21.281992,106.197477
194029,1886515,"KV Chi Lăng, Đồng Mỏ",37,21.662678,106.573139
192777,1900644,"B1, tòa nhà Á Châu Group, số 8 phố Nguyễn Cảnh Dị, phường Đại Kim, quận Hoàng Mai, Hà Nội.",24,20.975238,105.835652
175298,1900642,"168 Đường Phan Văn Trị, phường 5, Gò Vấp, Hồ Chí Minh, Việt Nam",29,10.825242,106.690703
24091,1900651,"Lâm Đồng, Việt Nam",36,11.575279,108.142867
198637,1900651,"Bảo Lộc, Lam Dong, Vietnam",36,11.573105,107.834692
198638,1900651,"Đạ Tẻh, Đạ Tẻh District, Lam Dong, Vietnam",36,11.523841,107.485433
115047,1901236,"Trụ Sở Chính tại Hà Nội – Số 104 Phố Từ Hoa, Phường Quảng An, Quận Tây Hồ, Hà Nội",24,21.058057,105.829395
90906,1901117,"Nhà máy của công ty THNH A.I.S Việt nam tại số 9, đường 11 , VSIP Bắc Ninh, Thị xã Từ Sơn, Bắc Ninh",7,21.082788,105.983879
199003,1901132,"VFI 10-4, Lô B133-B134-B135, đường số 8, KCN Thái Hòa, xã Đức Lập Hạ, huyện Đức Hòa, Tỉnh Long An",39,10.915118,106.468101
182839,1886744,"201 Đường Trường Chinh, Khương Thượng, Đống Đa, Hà Nội, Việt Nam",24,21.001205,105.827127
199088,1901123,"D1A Cụm công nghiệp thực phẩm Hapro, Xã Lệ Chi, Huyện Gia Lâm, Thành phố Hà Nội, Việt Nam",24,21.020397,105.937705
119828,1901203,"Tầng L, Tòa nhà N02, 25 Lạc Trung, Phường  Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",24,20.960982,105.844992
198953,1901035,"Ô 12A, Lô DC07, đường D17, Khu dân cư Việt Sing, Phường An Phú, Thành phố Thuận An, Tỉnh Bình Dương",11,10.944249,106.734075
171881,1901135,"28 Trần Đình Xu, Phường Cô Giang",29,10.762047,106.687963
15782,1901279,"Trạm Hành, Da Lat, Lam Dong, Vietnam",36,11.855743,108.567095
113631,1894576,"BT 3-A27, KĐT Geleximco, Lê Trọng Tấn, An Khánh, Hoài Đức, Hà Nội.",24,21.006855,105.731733
20171,1894436,"Cụm CN Thạnh Phú, Thiện Tân, Vĩnh Cửu, Đồng Nai",19,10.970436,106.938907
191335,1894493,"Lô 61, đường B, Khu chế xuất Linh Trung II, Bình Chiểu, Thủ Đức, TP HCM",29,10.889219,106.72088
161500,1894515,"Phòng 7.01-02-03, Tầng 7, Tháp 6, 628C đường Võ Nguyên Giáp, Phường An Phú, Thành phố Thủ Đức, TP. Hồ Chí Minh, Việt Nam",29,10.801604,106.744134
142209,1894541,"Comatce Tower, 61 Phố Ngụy Như Kon Tum, Nhân Chính, Thanh Xuân, Hanoi, Vietnam",24,20.999493,105.80099
191960,1894558,"Khu công nghiệp Yên Phong, xã Đông Phong, huyện Yên Phong, tỉnh Bắc Ninh",7,21.196573,105.993256
196663,1894244,111A Pasteur – Phường Bến Nghé- TPHCM,29,10.780224,106.69579
186332,1894188,"107 - 111 Nguyen Dinh Chieu, Ward 06, District 03, Ho Chi Minh City, Vietnam",29,10.769746,106.678504
191871,1894198,"Quảng Ninh, Việt Nam",49,21.24325,107.19572
169605,1894586,YP6 – KCN Yên Phong – Bắc Ninh,7,21.121444,106.11105
196795,1894589,"KCN Phú Mỹ, tỉnh Bà Rịa Vũng Tàu",3,10.588523,107.040187
184168,1894600,"WORC@Q2, Cổng, Võ Trường Toản Đường Số 10, Thảo Điền, Quận 2, Hồ Chí Minh, Việt Nam",29,10.804358,106.746542
141469,1894601,"Khu Công Nghiệp Đông Xuyên, Rạch Dừa, Vũng Tàu, Bà Rịa - Vũng Tàu, Việt Nam",3,10.399771,107.116387
195747,1894167,"Tầng 12, Tòa nhà Enterprise, số 290 Bến Vân Đồn, Phường 2, Quận 4",29,10.758367,106.694092
191051,1894169,"Toà nhà Sông Đà, Phạm Hùng, Nam Từ Liêm, Hà Nội ",24,21.017707,105.781228
199147,1894191,"Hà Nội, Việt Nam",24,21.027764,105.83416
184573,1894254,"phường Phan Đình Phùng, Thái Nguyên, tỉnh Thái Nguyên, Vietnam",55,21.586921,105.839376
196592,1894068,"Tầng 7A, Packexim Building, An Duong Vuong, Tay Ho, Ha Noi",24,21.086845,105.814416
196284,1894158,"11/ÐX 04-TH, Tổ 7, Phường Tân Vĩnh Hiệp, Tân Uyên",11,11.02567,106.721995
192867,1894230,"An Nhat Building, No.256 Nguyen Thi Minh Khai Street, Vo Thi Sau Ward, District 3, HCMC, Viet Nam.",29,10.774077,106.68946
191328,1894320,"Vĩnh Long, Việt Nam",62,10.239574,105.957193
191327,1894320,"Long An, Việt Nam",39,10.695572,106.243121
191326,1894320,"An Giang, Việt Nam",2,10.521584,105.125896
196689,1894347,"Số 72 Bùi Quốc Khái, Hoàng Liệt, Hoàng Mai, Hà Nội",24,20.963271,105.821818
196671,1894363,"Cổng số 2, Transimex SHTP Logistics, Khu BT đường D2, Khu Công Nghệ Cao, Tăng Nhơn Phú B, TP. Thủ Đức, TP.HCM",29,10.821286,106.792906
196673,1894363,"Đà Nẵng, Việt Nam (Remote)",17,16.054407,108.202167
196675,1894363,"Hà Nội, Việt Nam (Remote)",24,21.027764,105.83416
196849,1894742,"39 Huu Nghi Avenue, Vietnam-Singapore Industrial Park, Binh Hoa Ward, Thuan An City, Binh Duong, Vietnam",11,10.925024,106.732198
180585,1903771,"THV – Tessellation Hoa Binh Co., Ltd",30,10.96258,106.918492
196867,1894750,10th Floor. Tower 02. Capital Place building. 29 Lieu Giai St. Ngoc Khanh Ward. Ba Dinh District. Hanoi City,24,21.03174,105.813964
163400,1894779,"Lô CN5.6B KCNĐình Vũ, P. Đông Hải 2, Q. Hải An, TP Hải Phòng",28,20.818748,106.776544
160382,1894779,"Số 79 Đại lộ Bình Dương, P. Lái Thiêu, TP Thuận An, Bình Dương",11,10.886816,106.699402
47419,1903756,"17 Ngõ 167 Tây Sơn, Quang Trung, Đống Đa, Hà Nội, Việt Nam",24,21.010444,105.825939
130014,1898066,"Hồ Chí Minh, Việt Nam",29,10.823099,106.629664
169016,1894716,"Tầng 3, Tòa nhà Đức Thịnh, Số 34 Lô S3,Đường Trần Phú, Khu đô thị mới Chùa Hà Tiên, P. Liên Bảo, Tp. Vĩnh Yên, Tỉnh Vĩnh Phúc",63,21.325646,105.599988
179876,1894716,"369 Nguyen Trai, Nguyen Cu Trinh Ward, District 1, Ho Chi Minh City",29,10.760554,106.6857
200150,1894716,"Tầng 7, Tòa nhà Trung tâm thương mại FCC, Số 64 Hoàng Văn Thụ, TP Thái Nguyên, Tỉnh Thái Nguyên",55,21.623577,105.833651
6113,1879943,"Ho Chi Minh City, Hồ Chí Minh, Việt Nam",29,10.823099,106.629664
192968,1879943,"Nha Trang, Khánh Hòa, Việt Nam",33,12.238791,109.196749
121020,1879943,"208 Thống Nhất, phường 8, Thành phố Vũng Tầu, Ba Ria - Vung Tau, Vietnam",3,10.353927,107.087319
109258,1894529,"VSIP Quảng Ngãi, Quốc lộ 1A, Tịnh Phong, Sơn Tịnh, Quảng Ngãi, Việt Nam",48,15.214959,108.788797
63687,1894664,"Ho Chi Minh, Ho Chi Minh City, Vietnam",29,10.823099,106.629664
196803,1615773,"Văn phòng số 3.20-3.21 Khu văn phòng, tòa nhà The Prince Residence, số 19-21 Nguyễn Văn Trỗi, phường 11, quận Phú Nhuận",29,10.792044,106.680797
148161,1894547,"31 Ngô Thời Nhiệm, P. Võ Thị Sáu, Quận 3, Tp. HCM",29,10.780413,106.689996
165935,1894411,"Số 9, Đại lộ Thống Nhất, KCN Sóng Thần II, P. Dĩ An, TP. Dĩ An",11,10.897027,106.745976
183323,1894444,"89 Yên Lãng, Phường Thịnh Quang, Quận Đống Đa,  Thành phố Hà Nội",24,21.011133,105.816761
162883,1894545,"Số 10, Phan Đăng Lưu, Khu phố 7, Phường Long Bình, Biên Hòa, Đồng Nai",19,10.915344,106.895145
196775,1894539,"Số 10, Phan Đăng Lưu, Khu phố 7, Phường Long Bình, Biên Hòa, Đồng Nai",19,10.915344,106.895145
198870,1894539,"Ho Chi Minh, Ho Chi Minh City, Vietnam",29,10.823099,106.629664
11497,1894441,"913 Trường Chinh, phường Tây Thạnh, Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",29,10.822779,106.629235
185091,1894318,"Quận 1, Hồ Chí Minh, Việt Nam",29,10.775659,106.700424
187888,1894319,"118 Huỳnh Tấn Phát, Tân Thuận Tây, Quận 7, Thành phố Hồ Chí Minh, Vietnam",29,10.754625,106.724403
125751,1900109,"Quận Long Biên, Hà Nội, Vietnam",24,21.054864,105.888497
9671,1900117,"Lô N-9, Khu công nghiệp Thăng Long, Võng La, Đông Anh, Hà Nội",24,21.123528,105.777717
198660,1900119,"Đường số 18, KCX Tân Thuận, Quận 7, TP. Hồ Chí Minh",29,10.764061,106.743755
165154,1898462,"203 Phố Minh Khai, Minh Khai, Hai Bà Trưng, Hà Nội, Việt Nam",24,20.996946,105.861658
120904,1900480,"Hung Yen, Vietnam",32,20.852571,106.016997
175426,1900480,"Hồ Chí Minh, Việt Nam",29,10.823099,106.629664
192943,1883401,"Quảng Nam, Việt Nam",47,0.0,0.0
187568,1900431,"Toà nhà Tasco, số 2 Phạm Hùng, Nam Từ Liêm",24,21.015623,105.783038
126871,1885471,"Hà Nội, Việt Nam",24,21.027764,105.83416
79372,1893168,"19A Ngõ 126 Khuất Duy Tiến, Nhân Chính, Thanh Xuân, Hà Nội, Việt Nam",24,20.997394,105.799775
196287,1893168,"Khu đô thị Ecopark, Xuân Quan, Văn Giang, Hưng Yên, Việt Nam",32,20.962056,105.931801
196291,1893168,"Sun Urban Hà Nam - CĐT, Lam Hạ, Phủ Lý, Hà Nam, Việt Nam",23,20.556938,105.929438
42544,1900365,"684/27 Trần Hưng Đạo, Phường 2, Quận 5, TP Hồ Chí Minh",29,10.755241,106.678204
47605,1900448,"10 Phổ Quang, Phường 2, Quận Tân Bình, TP. Hồ Chí Minh",29,10.805257,106.666037
82859,1900463,"Hà Nội, Việt Nam",24,21.027764,105.83416
182750,1900463,"Khu đô thị Xuân Thành, Trịnh Tú, Ninh Khánh, Ninh Bình, Việt Nam",42,20.273117,105.961397
193498,1900463,"Thung Lũng Thanh Xuân, hồ Đại Lải, Xã Ngọc Thanh, Phúc Yên, Vĩnh Phúc",63,21.329826,105.747568
30068,1900470,"Bluesky office tower, Đường Bạch Đằng, Phường 2, Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",29,10.814939,106.666953
30069,1900470,"47 Bạch Đằng, Hải Châu, Đà Nẵng, Việt Nam",17,16.076002,108.224332
156316,1900475,"Hà Nội, Hanoi, Vietnam",24,21.027764,105.83416
198657,1900078,Flexible,24,0.0,0.0
189366,1900082,"Sunwah: 115 Nguyen Hue Boulevard, District 1, Ho Chi Minh City",29,10.773818,106.703162
198665,1900085,"OF03-11, Tầng 3, Tòa nhà West Point W1-W2, Đường Phạm Hùng, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",24,21.011668,105.785898
61247,1900090,"Hà Nội, Việt Nam",24,21.027764,105.83416
167169,1900090,"Dự án thủy điện Bảo Lạc A tại xã Cô Ba, huyện Bảo Lạc, tỉnh Cao Bằng",16,22.952596,105.728479
178572,1900090,"Ha Giang, Vietnam",22,22.766206,104.938885
109226,1900113,International,70,36.097026,-95.869014
140446,1900113,"Nghe An, Vietnam",41,19.234249,104.920037
71390,1900146,"217 Nguyễn Ngọc Nại, Thanh Xuân, Hà Nội",24,20.996924,105.827069
193404,1900156," Số 135 đại lộ Đông Tây, Khu đô thị, Công nghiệp và dịch vụ VSIP Hải Phòng, Thủy Hà, Thủy Nguyên, Hải Phòng ",28,20.914459,106.714618
176893,1900528,"TÒA NHÀ VĂN PHÒNG-THƯƠNG MẠI-DỊCH VỤ BECAMEX, số 1 Hùng Vương Hòa Phú, Thủ Dầu Một, Bình Dương, Việt Nam",11,11.058498,106.687379
193041,1900528,"Ho Chi Minh, Vietnam",29,10.746903,106.676292
188418,1895779,"KDT Dương Nội, Dương Nội, Hà Đông, Hà Nội, Việt Nam",24,20.987065,105.745939
193934,1900481,"Lô x3,x4,x5,x6 đường N15, KCN Nam Tân Uyên, Khánh Bình Tân Uyên, Bình Dương",11,11.050695,106.756911
183109,1900509,Bản Mòng – Lào Cai,49,22.322425,103.866658
133357,1900509,"Tp. Hạ Long, Quảng Ninh, Việt Nam",49,20.971198,107.044807
198806,1900539,"Lot T2-6 Street D1, Saigon Hi-Tech Park, Thu Duc",29,10.857695,106.741156
156500,1885456,"số 777 đường Mê Linh, phường Khai Quang , Thành phố Vĩnh Yên , Vĩnh Phúc , Viet Nam",63,21.303725,105.623715
124592,1885456,"Số nhà LK12A, Khu liền kề BELLEVILLE, đường Mạc Thái Tổ, Yên Hoà, Cầu Giấy, Hà Nội",24,21.016547,105.78859
189169,1900473,"Lô x3,x4,x5,x6  đường N15, KCN Nam Tân Uyên, Khánh Bình, Tân Uyên, Bình Dương",10,11.050695,106.756911
160330,1900529,"KCN Bá Thiên 2, Thiện Kế, Bình Xuyên, Vĩnh Phúc",63,21.337931,105.675008
191746,1894062,"Hà Nội, Vietnam",24,21.027764,105.83416
191747,1894062,"Hồ Chí Minh, Vietnam",29,10.746903,106.676292
184069,1894076,"Khu công nghiệp Nhơn Trạch II, tỉnh Đồng Nai",19,10.725893,106.92392
181844,1894076,"KCN chuyên sâu Phú Mỹ 3, phường Phước Hòa, thị xã Phú Mỹ, tỉnh Bà Rịa - Vũng Tàu",3,10.539298,107.064768
191108,1893807,"Chung cư Ecogreen Nguyễn Văn Linh, Tân Thuận Tây, quận 7, TP. HCM",29,10.748102,106.722687
